vehicleId,sellerId,manufacturer,model,vehicleType,vehicleCondition,fuelType,mileage,transmission,colour,price,available,coeLeft,depreciation,mileageConsumption
0,audi,a3,sedan,good,gas,146000,automatic,blue,12500,1,6 years,1846,21
0,audi,a3 1.8t premium,sedan,like new,gas,90000,automatic,grey,9898,1,9 years,1370,21
0,audi,a3 1.8t premium,sedan,excellent,gas,55000,automatic,grey,15500,1,9 years,1788,21
0,audi,a3 1.8t premium,sedan,excellent,gas,44200,automatic,silver,12900,1,8 years,1855,21
0,audi,a3 1.8t premium,sedan,like new,gas,80000,automatic,grey,11998,1,6 years,1565,21
0,audi,a3 2.0t,hatchback,like new,gas,128000,automatic,silver,5000,1,8 years,593,21
0,audi,a3 2.0t,sedan,excellent,gas,101000,automatic,white,6850,1,9 years,1006,21
0,audi,a3 2.0t,hatchback,good,gas,161000,manual,black,5000,1,4 years,555,21
0,audi,a3 2.0t,sedan,excellent,gas,54710,automatic,black,21999,1,8 years,2291,21
0,audi,a3 2.0t,sedan,excellent,gas,54710,automatic,black,21999,1,9 years,3198,21
0,audi,a3 2.0t,hatchback,excellent,gas,69000,automatic,blue,12995,1,9 years,1909,21
0,audi,a3 2.0t,hatchback,excellent,gas,82000,automatic,blue,10700,1,8 years,1099,21
0,audi,a3 2.0t premium,sedan,good,gas,69000,automatic,black,14000,1,3 years,1604,22
0,audi,a3 2.0t premium,coupe,like new,gas,16000,automatic,blue,24199,1,8 years,2894,22
0,audi,a3 2.0t premium,sedan,like new,gas,70000,automatic,blue,13999,1,9 years,2033,22
0,audi,a3 2.0t premium,sedan,good,gas,39700,automatic,grey,11500,1,3 years,1456,22
0,audi,a3 2.0t premium,sedan,like new,gas,113000,automatic,black,11499,1,8 years,1627,22
0,audi,a3 2.0t premium,sedan,good,gas,37970,automatic,grey,11500,1,6 years,1249,22
0,audi,a3 2.0t premium +,sedan,excellent,gas,61910,automatic,black,15980,1,9 years,2017,22
0,audi,a3 2.0t premium plus,sedan,excellent,gas,109415,automatic,blue,13747,1,9 years,1667,22
0,audi,a3 2.0t premium plus,sedan,excellent,gas,79407,automatic,grey,17995,1,9 years,2444,22
0,audi,a3 2.0t premium plus,sedan,excellent,gas,79407,automatic,grey,17995,1,8 years,2351,22
0,audi,a3 2.0t premium plus,sedan,excellent,gas,79407,automatic,grey,17995,1,8 years,2531,22
0,audi,a3 2.0t premium plus,sedan,excellent,gas,79407,automatic,grey,17995,1,9 years,2002,22
0,audi,a3 2.0t premium plus,sedan,excellent,gas,79407,automatic,grey,17995,1,9 years,2060,22
0,audi,a3 2.0t premium plus,sedan,like new,gas,51332,automatic,white,22900,1,9 years,2418,22
0,audi,a3 2.0t quattro,sedan,excellent,gas,77850,automatic,grey,14999,1,8 years,2067,21
0,audi,a3 2.0t quattro,sedan,good,gas,130000,automatic,black,14999,1,6 years,1527,21
0,audi,a3 2.0t quattro premium,sedan,good,gas,74000,automatic,grey,3900,1,5 years,421,21
0,audi,a3 convertible,convertible,like new,gas,10328,automatic,red,24999,1,7 years,3115,21
0,audi,a3 premium,sedan,excellent,gas,42000,automatic,white,19950,1,9 years,2805,21
0,audi,a3 premium plus,sedan,like new,gas,127700,automatic,grey,10900,1,9 years,1234,27
0,audi,a3 premium plus,sedan,good,gas,102000,automatic,red,13200,1,3 years,1387,27
0,audi,a3 prestige,sedan,excellent,gas,59417,automatic,white,25995,1,8 years,3885,27
0,audi,a3 prestige,sedan,like new,gas,55000,automatic,white,28500,1,8 years,2927,27
0,audi,a3 quattro,hatchback,like new,gas,95200,automatic,silver,9000,1,6 years,1199,27
0,audi,a3 quattro,sedan,excellent,gas,125000,automatic,grey,11660,1,9 years,1179,27
0,audi,a3 s line,hatchback,excellent,diesel,145000,automatic,red,7800,1,8 years,1086,27
0,audi,a3 sedan,sedan,excellent,gas,20134,automatic,white,26990,1,9 years,3187,27
0,audi,a3 tdi,sedan,excellent,diesel,104000,automatic,grey,10500,1,9 years,1059,27
0,audi,a3 tdi,sedan,excellent,diesel,67000,automatic,brown,15995,1,8 years,2281,27
0,audi,a3 tdi,sedan,excellent,diesel,34500,automatic,black,16500,1,8 years,1827,27
0,audi,a3 tdi,sedan,excellent,diesel,111000,automatic,silver,14995,1,9 years,2208,27
0,audi,a3 tdi premium plus,hatchback,like new,diesel,102000,automatic,blue,9299,1,7 years,1247,27
0,audi,a3 tdi premium plus,sedan,like new,diesel,70000,automatic,black,11990,1,6 years,1469,27
0,audi,a3 tdi premium plus,sedan,like new,diesel,70000,automatic,black,11990,1,7 years,1443,27
0,audi,a4,sedan,good,gas,98700,manual,black,8500,1,5 years,1068,27
0,audi,a4,sedan,good,gas,140282,automatic,white,4900,1,6 years,718,27
0,audi,a4,sedan,excellent,gas,119856,automatic,blue,3995,1,9 years,475,27
0,audi,a4,sedan,excellent,gas,97656,automatic,silver,9995,1,9 years,1149,27
0,audi,a4,sedan,excellent,gas,97656,automatic,silver,9995,1,8 years,1207,27
0,audi,a4,sedan,excellent,gas,122327,automatic,white,7900,1,8 years,1115,27
0,audi,a4,sedan,good,gas,107000,automatic,black,2000,1,6 years,236,27
0,audi,a4,sedan,excellent,gas,69238,automatic,black,6488,1,9 years,925,27
0,audi,a4,coupe,excellent,gas,151884,manual,white,4300,1,9 years,474,27
0,audi,a4,sedan,excellent,gas,69238,automatic,black,6488,1,8 years,855,27
0,audi,a4,convertible,excellent,gas,105777,automatic,blue,6500,1,9 years,668,27
0,audi,a4,sedan,excellent,gas,69238,automatic,black,6488,1,9 years,750,27
0,audi,a4,sedan,excellent,gas,119856,automatic,blue,3995,1,8 years,433,27
0,audi,a4,sedan,good,gas,147000,automatic,silver,4500,1,5 years,546,27
0,audi,a4,sedan,excellent,gas,98000,automatic,blue,2500,1,9 years,369,27
0,audi,a4,sedan,excellent,gas,119856,automatic,blue,3995,1,9 years,545,27
0,audi,a4,sedan,excellent,gas,119856,automatic,blue,3995,1,8 years,549,27
0,audi,a4,sedan,excellent,gas,119856,automatic,blue,3995,1,9 years,449,27
0,audi,a4,convertible,good,gas,124000,automatic,black,6995,1,3 years,918,27
0,audi,a4,sedan,good,gas,140714,manual,white,3995,1,5 years,557,27
0,audi,a4,sedan,good,gas,187770,automatic,black,5500,1,5 years,707,27
0,audi,a4,sedan,like new,gas,111000,automatic,silver,6250,1,9 years,724,27
0,audi,a4,convertible,excellent,gas,110000,automatic,custom,8000,1,8 years,1150,27
0,audi,a4,sedan,fair,gas,183000,automatic,black,1000,1,2 years,133,27
0,audi,a4,sedan,good,gas,178998,automatic,grey,4995,1,4 years,686,27
0,audi,a4,sedan,good,gas,2319010,automatic,grey,2995,1,6 years,382,27
0,audi,a4,sedan,good,gas,121924,manual,blue,5250,1,5 years,683,27
0,audi,a4,sedan,good,gas,122000,automatic,black,6900,1,3 years,695,27
0,audi,a4,sedan,excellent,gas,108000,automatic,grey,9000,1,9 years,1185,27
0,audi,a4,sedan,excellent,gas,128764,automatic,grey,4800,1,9 years,678,27
0,audi,a4,sedan,like new,gas,63000,automatic,grey,9500,1,8 years,1112,27
0,audi,a4,sedan,good,gas,150000,automatic,black,2500,1,3 years,359,27
0,audi,a4,sedan,fair,gas,195000,manual,black,1100,1,1 year,141,27
0,audi,a4,sedan,excellent,gas,91298,automatic,blue,8200,1,9 years,898,27
0,audi,a4,sedan,good,gas,97000,automatic,silver,7200,1,4 years,789,27
0,audi,a4,sedan,good,gas,120000,automatic,blue,5100,1,3 years,532,27
0,audi,a4,sedan,excellent,gas,99098,automatic,white,6500,1,8 years,814,27
0,audi,a4,sedan,excellent,gas,119040,automatic,white,8100,1,8 years,878,27
0,audi,a4,sedan,good,gas,140000,automatic,grey,4995,1,4 years,729,27
0,audi,a4,sedan,excellent,gas,92000,automatic,blue,4500,1,9 years,662,27
0,audi,a4,sedan,excellent,gas,90100,automatic,grey,8500,1,9 years,983,27
0,audi,a4,sedan,excellent,gas,83080,automatic,blue,9999,1,9 years,1321,27
0,audi,a4,sedan,good,gas,116000,automatic,white,3999,1,3 years,548,27
0,audi,a4,sedan,excellent,gas,131153,automatic,black,7800,1,9 years,851,27
0,audi,a4,sedan,good,gas,194706,automatic,grey,9995,1,4 years,1374,27
0,audi,a4,sedan,excellent,gas,149000,automatic,black,4500,1,9 years,451,27
0,audi,a4,sedan,excellent,gas,106000,automatic,silver,5500,1,9 years,557,27
0,audi,a4,sedan,excellent,gas,149000,automatic,black,4500,1,9 years,543,27
0,audi,a4,sedan,excellent,gas,106000,automatic,silver,5500,1,8 years,769,27
0,audi,a4,sedan,excellent,gas,94710,automatic,black,7990,1,9 years,1168,27
0,audi,a4,sedan,excellent,gas,145239,manual,grey,6550,1,9 years,691,27
0,audi,a4,sedan,good,gas,193018,manual,red,4800,1,6 years,671,27
0,audi,a4,sedan,like new,gas,170000,automatic,white,3000,1,9 years,424,27
0,audi,a4,sedan,excellent,gas,130619,automatic,silver,5250,1,8 years,762,27
0,audi,a4,sedan,excellent,gas,136699,automatic,grey,4995,1,8 years,747,27
0,audi,a4,sedan,excellent,gas,117629,automatic,black,3950,1,9 years,485,27
0,audi,a4,sedan,excellent,gas,117629,automatic,black,4750,1,8 years,670,27
0,audi,a4,sedan,good,gas,169000,automatic,grey,7000,1,6 years,786,27
0,audi,a4,sedan,like new,gas,11123,automatic,silver,4500,1,6 years,468,27
0,audi,a4,sedan,good,gas,105700,automatic,blue,6800,1,4 years,721,27
0,audi,a4,sedan,good,gas,147302,automatic,black,8495,1,3 years,879,27
0,audi,a4,sedan,good,gas,147302,automatic,black,8495,1,3 years,1166,27
0,audi,a4,sedan,good,gas,150000,automatic,silver,4295,1,6 years,611,27
0,audi,a4,hatchback,good,gas,110000,manual,black,5000,1,4 years,720,27
0,audi,a4,sedan,excellent,gas,71821,automatic,black,9995,1,9 years,1000,27
0,audi,a4,sedan,good,gas,170973,automatic,black,5000,1,3 years,563,27
0,audi,a4,sedan,good,gas,139000,automatic,black,3500,1,6 years,494,27
0,audi,a4,sedan,excellent,gas,105212,automatic,silver,4999,1,9 years,516,27
0,audi,a4,sedan,excellent,gas,69231,automatic,black,8999,1,9 years,1278,27
0,audi,a4,convertible,like new,gas,107000,automatic,silver,5999,1,8 years,827,27
0,audi,a4,sedan,excellent,gas,93000,automatic,black,5000,1,8 years,511,27
0,audi,a4,sedan,good,gas,119000,automatic,black,4995,1,4 years,669,27
0,audi,a4,sedan,excellent,gas,108000,automatic,silver,6500,1,8 years,938,27
0,audi,a4,sedan,good,gas,103000,automatic,blue,5700,1,4 years,815,27
0,audi,a4,sedan,good,gas,186370,automatic,grey,2700,1,3 years,279,27
0,audi,a4,sedan,good,gas,158000,automatic,black,4900,1,4 years,678,27
0,audi,a4,sedan,good,gas,158000,automatic,black,4400,1,5 years,650,27
0,audi,a4,sedan,like new,gas,28000,automatic,black,8499,1,8 years,1223,27
0,audi,a4,sedan,excellent,gas,175000,automatic,silver,4200,1,8 years,584,27
0,audi,a4,sedan,excellent,gas,89000,automatic,black,2750,1,8 years,351,27
0,audi,a4,sedan,excellent,gas,173000,automatic,grey,3500,1,9 years,437,27
0,audi,a4,sedan,like new,gas,69250,automatic,silver,5250,1,6 years,693,27
0,audi,a4,sedan,excellent,gas,163321,automatic,blue,5000,1,8 years,689,27
0,audi,a4,sedan,excellent,gas,76000,automatic,black,9995,1,9 years,1483,27
0,audi,a4,sedan,excellent,gas,145239,manual,grey,6550,1,8 years,774,27
0,audi,a4,sedan,good,gas,140000,automatic,black,4100,1,4 years,463,27
0,audi,a4,sedan,excellent,gas,154800,manual,silver,5000,1,9 years,505,27
0,audi,a4,sedan,excellent,gas,100462,automatic,red,7500,1,8 years,775,27
0,audi,a4,sedan,excellent,gas,144000,manual,black,6998,1,8 years,1035,27
0,audi,a4,sedan,excellent,gas,108160,manual,black,7499,1,8 years,1085,27
0,audi,a4,sedan,excellent,gas,108160,manual,black,7499,1,8 years,1038,27
0,audi,a4,convertible,good,gas,114000,automatic,silver,8000,1,3 years,852,27
0,audi,a4,sedan,excellent,gas,108160,manual,black,7499,1,8 years,1002,27
0,audi,a4,sedan,excellent,gas,181887,automatic,silver,4995,1,8 years,702,27
0,audi,a4,sedan,excellent,gas,130000,automatic,red,6800,1,9 years,830,27
0,audi,a4,sedan,fair,gas,171000,automatic,white,3500,1,3 years,510,27
0,audi,a4,sedan,like new,gas,103000,automatic,blue,8900,1,6 years,1217,27
0,audi,a4,convertible,good,gas,109870,automatic,blue,4250,1,4 years,628,27
0,audi,a4,sedan,like new,gas,160000,automatic,red,4950,1,8 years,503,27
0,audi,a4,sedan,excellent,gas,107000,automatic,black,7950,1,8 years,1143,27
0,audi,a4,sedan,excellent,gas,142012,automatic,grey,5995,1,9 years,872,27
0,audi,a4,sedan,like new,gas,124000,automatic,blue,6999,1,9 years,834,27
0,audi,a4,sedan,good,gas,100000,automatic,black,4000,1,5 years,534,27
0,audi,a4,sedan,good,gas,157000,automatic,silver,4000,1,3 years,477,27
0,audi,a4,sedan,excellent,gas,124000,automatic,grey,7000,1,8 years,884,27
0,audi,a4,sedan,good,gas,132000,automatic,silver,4995,1,6 years,571,27
0,audi,a4,sedan,good,gas,170000,automatic,blue,5300,1,4 years,593,27
0,audi,a4,coupe,good,gas,101877,automatic,silver,6500,1,5 years,919,27
0,audi,a4,sedan,excellent,gas,58369,automatic,silver,27750,1,9 years,3263,27
0,audi,a4,sedan,excellent,gas,58369,automatic,silver,27750,1,9 years,3740,27
0,audi,a4,sedan,like new,gas,52000,automatic,white,15500,1,9 years,1602,27
0,audi,a4,sedan,good,gas,49304,automatic,black,15500,1,6 years,2219,27
0,audi,a4,sedan,excellent,gas,85947,manual,black,11000,1,9 years,1513,27
0,audi,a4,sedan,excellent,gas,82000,automatic,blue,16600,1,9 years,2041,27
0,audi,a4,sedan,excellent,gas,58000,automatic,white,13500,1,8 years,1826,27
0,audi,a4,sedan,excellent,gas,67123,automatic,black,10999,1,8 years,1381,27
0,audi,a4,sedan,excellent,gas,89919,automatic,grey,11995,1,8 years,1330,27
0,audi,a4,sedan,excellent,gas,78122,automatic,black,13495,1,9 years,1952,27
0,audi,a4,sedan,like new,gas,100500,automatic,black,12500,1,7 years,1864,27
0,audi,a4,sedan,like new,gas,93417,automatic,black,10999,1,6 years,1507,27
0,audi,a4,sedan,excellent,gas,84955,automatic,black,18888,1,8 years,2665,27
0,audi,a4,sedan,excellent,gas,67123,automatic,black,10999,1,8 years,1408,27
0,audi,a4,sedan,excellent,gas,91000,automatic,grey,12995,1,9 years,1465,27
0,audi,a4,sedan,good,gas,137763,manual,black,10000,1,6 years,1225,27
0,audi,a4,sedan,excellent,gas,40537,automatic,blue,15000,1,8 years,1830,27
0,audi,a4,sedan,excellent,gas,107938,automatic,white,12999,1,9 years,1771,27
0,audi,a4,sedan,good,gas,65808,automatic,silver,17995,1,4 years,2443,27
0,audi,a4,sedan,excellent,gas,97500,automatic,blue,15000,1,9 years,1647,27
0,audi,a4,sedan,excellent,gas,78330,automatic,black,11900,1,8 years,1765,27
0,audi,a4,sedan,excellent,gas,78330,automatic,black,11900,1,9 years,1533,27
0,audi,a4,sedan,excellent,gas,101305,automatic,grey,15990,1,8 years,1796,27
0,audi,a4,sedan,excellent,gas,101305,automatic,grey,15990,1,9 years,1864,27
0,audi,a4,sedan,excellent,gas,101305,automatic,grey,15990,1,8 years,1795,27
0,audi,a4,sedan,excellent,gas,97000,manual,black,13500,1,8 years,1375,27
0,audi,a4,sedan,like new,gas,96985,automatic,silver,11999,1,8 years,1583,27
0,audi,a4,sedan,excellent,gas,92899,automatic,black,14895,1,9 years,2128,27
0,audi,a4,sedan,excellent,gas,106800,automatic,silver,14000,1,8 years,2068,27
0,audi,a4,sedan,excellent,gas,92899,automatic,black,14895,1,8 years,1564,27
0,audi,a4,sedan,excellent,gas,102278,automatic,blue,11400,1,8 years,1162,27
0,audi,a4,sedan,excellent,gas,102278,automatic,blue,11400,1,9 years,1247,27
0,audi,a4,sedan,good,gas,71399,automatic,grey,19500,1,4 years,2059,27
0,audi,a4,sedan,good,gas,71399,automatic,grey,19500,1,3 years,2647,27
0,audi,a4,sedan,good,gas,71399,automatic,grey,19500,1,4 years,2061,27
0,audi,a4,sedan,good,gas,71399,automatic,grey,19500,1,4 years,2580,27
0,audi,a4,sedan,excellent,gas,57700,automatic,grey,20500,1,8 years,2101,27
0,audi,a4,sedan,good,gas,117582,automatic,blue,13800,1,4 years,1983,27
0,audi,a4,sedan,excellent,gas,117250,automatic,blue,13800,1,9 years,2012,27
0,audi,a4,sedan,excellent,gas,92899,automatic,black,14895,1,9 years,1567,27
0,audi,a4,sedan,good,gas,135000,automatic,grey,11000,1,4 years,1260,27
0,audi,a4,sedan,excellent,gas,59000,automatic,blue,19867,1,8 years,2709,27
0,audi,a4,sedan,excellent,gas,78122,automatic,black,13495,1,8 years,1354,27
0,bmw,1 series,convertible,good,gas,82410,automatic,grey,8799,1,4 years,1152,25
0,bmw,1 series 128i,coupe,excellent,gas,99900,automatic,black,9500,1,8 years,995,25
0,bmw,1-series,coupe,good,gas,132337,automatic,red,8200,1,4 years,866,25
0,bmw,1-series,convertible,good,gas,188929,automatic,blue,7995,1,4 years,1093,25
0,bmw,1-series,coupe,excellent,gas,106770,automatic,black,11250,1,8 years,1367,25
0,bmw,1-series,convertible,good,gas,107986,automatic,blue,11500,1,5 years,1228,25
0,bmw,128i coupe,coupe,like new,gas,109000,automatic,silver,9900,1,7 years,1164,25
0,bmw,128i,coupe,good,gas,104000,automatic,black,8500,1,5 years,1185,25
0,bmw,128i,coupe,good,gas,137260,manual,grey,7200,1,5 years,1010,25
0,bmw,128i,convertible,like new,gas,85332,automatic,silver,6999,1,9 years,744,25
0,bmw,128i,coupe,excellent,gas,67228,automatic,blue,9995,1,8 years,1410,25
0,bmw,128i,coupe,excellent,gas,58281,automatic,black,14000,1,8 years,1764,25
0,bmw,128i,coupe,like new,gas,95104,automatic,white,12985,1,7 years,1397,25
0,bmw,128i 1-series coupe,coupe,excellent,gas,46000,automatic,black,15995,1,8 years,2157,25
0,bmw,128i convertible,convertible,like new,gas,80917,automatic,white,9750,1,6 years,993,25
0,bmw,128i convertible,convertible,excellent,gas,118000,automatic,black,7900,1,9 years,925,25
0,bmw,128i convertible,convertible,excellent,gas,91887,manual,blue,8500,1,8 years,1204,25
0,bmw,128i convertible,convertible,excellent,gas,54000,manual,custom,17000,1,9 years,2132,25
0,bmw,128i convertible,convertible,like new,gas,64138,automatic,black,12990,1,8 years,1450,25
0,bmw,128i convertible,convertible,excellent,gas,39000,automatic,white,14000,1,8 years,1847,25
0,bmw,128i convertible,convertible,excellent,gas,90841,automatic,black,11500,1,8 years,1664,25
0,bmw,128i convertible,convertible,good,gas,162070,automatic,blue,10900,1,5 years,1581,25
0,bmw,128i convertible,convertible,excellent,gas,79274,automatic,red,14500,1,8 years,1749,25
0,bmw,128i convertible,convertible,like new,gas,48500,automatic,blue,13500,1,7 years,1644,25
0,bmw,128i coupe,coupe,excellent,gas,113004,automatic,black,7950,1,9 years,988,25
0,bmw,128i coupe,coupe,excellent,gas,71500,automatic,silver,9599,1,8 years,983,25
0,bmw,128i coupe,coupe,excellent,gas,168726,automatic,red,4800,1,8 years,588,25
0,bmw,128i coupe,coupe,good,gas,103459,manual,black,6500,1,3 years,872,25
0,bmw,128i coupe,coupe,excellent,gas,130412,automatic,blue,8899,1,8 years,955,25
0,bmw,128i coupe,coupe,good,gas,101946,automatic,black,7000,1,6 years,708,25
0,bmw,128i coupe,coupe,excellent,gas,132000,automatic,white,6900,1,9 years,798,25
0,bmw,128i coupe,coupe,like new,gas,86000,automatic,brown,10990,1,9 years,1466,25
0,bmw,128ic,convertible,excellent,gas,93300,automatic,white,8500,1,9 years,1026,25
0,bmw,135i,coupe,good,gas,118500,automatic,blue,8500,1,3 years,1088,25
0,bmw,135i,convertible,excellent,gas,79000,automatic,silver,10500,1,9 years,1402,25
0,bmw,135i,coupe,excellent,gas,122300,automatic,blue,12500,1,8 years,1339,25
0,bmw,135i,coupe,excellent,gas,122300,automatic,blue,12500,1,8 years,1836,25
0,bmw,135i,coupe,excellent,gas,89000,manual,black,25000,1,9 years,3654,25
0,bmw,135i convertible,convertible,good,gas,77000,automatic,grey,7800,1,4 years,978,25
0,bmw,135i convertible,convertible,excellent,gas,104000,automatic,black,10000,1,9 years,1349,25
0,bmw,135i convertible,convertible,excellent,gas,127000,automatic,black,11900,1,9 years,1600,25
0,bmw,135i m sport,coupe,excellent,gas,91000,automatic,grey,13000,1,8 years,1385,25
0,bmw,135i m sport,coupe,good,gas,70000,automatic,black,13000,1,3 years,1653,25
0,bmw,135is,coupe,like new,gas,11170,automatic,blue,33975,1,9 years,4519,25
0,bmw,2 series,coupe,excellent,gas,32841,automatic,blue,31900,1,9 years,3879,25
0,bmw,2 series,coupe,excellent,gas,32841,automatic,blue,31900,1,8 years,3602,25
0,bmw,2 series,convertible,excellent,gas,19229,automatic,blue,39990,1,8 years,5696,25
0,bmw,2 series 228i,coupe,excellent,gas,115000,automatic,white,17000,1,9 years,2119,25
0,bmw,2 series m235i,convertible,excellent,gas,27300,automatic,grey,29995,1,8 years,3686,25
0,bmw,2-series,coupe,good,gas,70100,automatic,silver,16988,1,4 years,2130,25
0,bmw,228 xi,coupe,excellent,gas,94000,automatic,black,15500,1,9 years,1643,25
0,bmw,228i,coupe,like new,gas,78500,automatic,red,12999,1,6 years,1342,25
0,bmw,228i,coupe,excellent,gas,83000,automatic,black,12900,1,9 years,1563,25
0,bmw,228i xdrive,coupe,like new,gas,39000,automatic,white,20000,1,9 years,2957,25
0,bmw,228i xdrive,convertible,good,gas,94000,automatic,silver,16000,1,4 years,1966,25
0,bmw,228i xdrive,coupe,excellent,gas,15700,automatic,white,26990,1,9 years,2764,25
0,bmw,230i,coupe,excellent,gas,33300,automatic,white,24000,1,9 years,3222,25
0,bmw,230i,coupe,like new,gas,60000,automatic,white,22500,1,7 years,3066,25
0,bmw,230i 2-series 2 series 230 i,coupe,excellent,gas,25050,automatic,white,24995,1,9 years,2609,25
0,bmw,230i convertible,convertible,like new,gas,8157,automatic,black,36900,1,6 years,4750,25
0,bmw,238i,sedan,excellent,gas,159000,automatic,white,9975,1,9 years,1333,25
0,bmw,240m,coupe,excellent,gas,19528,manual,blue,34500,1,8 years,4642,25
0,bmw,3 series,coupe,excellent,gas,146785,automatic,blue,5500,1,8 years,762,25
0,bmw,3 series,sedan,like new,gas,115000,automatic,white,6700,1,7 years,756,25
0,bmw,3 series,coupe,excellent,gas,90636,automatic,silver,6499,1,8 years,770,25
0,bmw,3 series,convertible,good,gas,143465,automatic,black,8799,1,6 years,1064,25
0,bmw,3 series,coupe,good,gas,164171,automatic,blue,4995,1,5 years,561,25
0,bmw,3 series,sedan,good,gas,140000,automatic,white,5700,1,3 years,674,25
0,bmw,3 series,convertible,excellent,gas,117937,automatic,black,1999,1,8 years,239,25
0,bmw,3 series,sedan,good,gas,148000,automatic,grey,1595,1,5 years,228,25
0,bmw,3 series,sedan,excellent,gas,122651,automatic,silver,6800,1,8 years,900,25
0,bmw,3 series,convertible,good,gas,143465,automatic,black,8799,1,3 years,953,25
0,bmw,3 series,convertible,good,gas,143465,automatic,black,8799,1,4 years,1187,25
0,bmw,3 series,sedan,fair,gas,172000,automatic,black,2500,1,1 year,294,25
0,bmw,3 series,sedan,excellent,gas,123233,automatic,silver,5500,1,8 years,669,25
0,bmw,3 series,sedan,excellent,gas,142920,automatic,black,7499,1,9 years,1060,25
0,bmw,3 series,sedan,good,gas,177500,automatic,black,7150,1,6 years,875,25
0,bmw,3 series,sedan,good,gas,82576,automatic,blue,8480,1,5 years,1213,25
0,bmw,3 series,coupe,good,gas,164171,automatic,blue,4995,1,5 years,732,25
0,bmw,3 series,sedan,good,gas,90000,automatic,silver,5300,1,3 years,762,25
0,bmw,3 series,sedan,good,gas,90000,automatic,silver,5800,1,3 years,836,25
0,bmw,3 series,sedan,excellent,gas,110000,automatic,white,9998,1,8 years,1286,25
0,bmw,3 series,sedan,good,gas,69654,automatic,silver,8950,1,6 years,1307,25
0,bmw,3 series,convertible,excellent,gas,109400,manual,silver,7500,1,9 years,884,25
0,bmw,3 series,coupe,good,gas,164171,automatic,blue,4995,1,6 years,504,25
0,bmw,3 series,coupe,excellent,gas,187000,automatic,white,6700,1,9 years,717,25
